day,K,timestamp,residual_bp,z,direction
2,4000,829000,30.7,2.57,rich
2,4500,829000,-74.3,-2.44,cheap
2,5300,829000,14.2,2.78,rich
2,5400,829000,-2.4,2.71,cheap
2,5500,829000,0.3,2.65,rich
2,6500,829000,-15.5,-2.94,cheap
2,6000,830100,16.1,2.77,rich
2,6000,830500,16.8,2.87,rich
2,4000,830700,30.7,2.57,rich
2,4500,830700,-74.4,-2.44,cheap
2,5300,830700,14.2,2.78,rich
2,5400,830700,-2.4,2.71,cheap
2,5500,830700,0.3,2.65,rich
2,6500,830700,-15.5,-2.94,cheap
2,4000,831000,30.9,2.58,rich
2,4500,831000,-74.9,-2.45,cheap
2,5300,831000,15.0,2.89,rich
2,5400,831000,-1.7,2.8,cheap
2,5500,831000,-0.5,2.55,cheap
2,6500,831000,-15.4,-2.93,cheap
2,4000,831400,31.0,2.59,rich
2,4500,831400,-74.4,-2.44,cheap
2,5200,831400,14.8,2.14,rich
2,5300,831400,14.9,2.87,rich
2,5400,831400,-1.6,2.82,cheap
2,5500,831400,-0.3,2.58,cheap
2,6500,831400,-15.7,-2.95,cheap
2,6000,831700,15.3,2.65,rich
2,4000,833100,30.9,2.58,rich
2,4500,833100,-74.3,-2.44,cheap
2,5200,833100,13.8,2.01,rich
2,5300,833100,15.1,2.9,rich
2,5400,833100,-1.4,2.84,cheap
2,5500,833100,-0.1,2.59,cheap
2,6500,833100,-15.7,-2.96,cheap
2,4000,834000,30.9,2.58,rich
2,4500,834000,-74.3,-2.44,cheap
2,5200,834000,13.8,2.01,rich
2,5300,834000,15.1,2.9,rich
2,5400,834000,-1.4,2.84,cheap
2,5500,834000,-0.1,2.59,cheap
2,6500,834000,-15.7,-2.96,cheap
2,4000,834300,30.9,2.58,rich
2,4500,834300,-74.9,-2.45,cheap
2,5300,834300,15.0,2.89,rich
2,5400,834300,-1.7,2.8,cheap
2,5500,834300,-0.5,2.55,cheap
2,6500,834300,-15.4,-2.93,cheap
2,5000,834500,-10.7,-2.06,cheap
2,6000,834500,16.0,2.76,rich
2,4000,835300,31.0,2.59,rich
2,4500,835300,-74.3,-2.44,cheap
2,5200,835300,14.0,2.03,rich
2,5300,835300,15.7,2.99,rich
2,5400,835300,-1.1,2.88,cheap
2,5500,835300,0.0,2.61,rich
2,6500,835300,-15.9,-2.97,cheap
2,6000,835900,15.9,2.74,rich
2,6000,836400,16.5,2.82,rich
2,6000,836900,15.8,2.73,rich
2,4000,837200,30.8,2.58,rich
2,4500,837200,-74.9,-2.45,cheap
2,5300,837200,14.6,2.83,rich
2,5400,837200,-1.9,2.78,cheap
2,5500,837200,-0.5,2.55,cheap
2,6500,837200,-15.4,-2.92,cheap
2,4000,839200,30.9,2.58,rich
2,4500,839200,-74.7,-2.45,cheap
2,5300,839200,16.1,3.04,rich
2,5400,839200,-2.7,2.67,cheap
2,5500,839200,0.0,2.61,rich
2,6500,839200,-15.6,-2.94,cheap
2,6000,840900,16.5,2.82,rich
2,6000,842300,16.3,2.8,rich
2,6000,842800,15.4,2.66,rich
2,6000,846200,16.0,2.75,rich
2,6000,846400,15.5,2.68,rich
2,6000,848400,16.6,2.83,rich
2,5000,848800,-16.8,-2.66,cheap
2,5500,848800,-3.4,2.21,cheap
2,6000,848800,21.3,3.54,rich
2,4000,848900,31.0,2.59,rich
2,4500,848900,-74.6,-2.44,cheap
2,5200,848900,13.9,2.02,rich
2,5300,848900,15.1,2.9,rich
2,5400,848900,-1.4,2.84,cheap
2,5500,848900,-0.1,2.6,cheap
2,6500,848900,-15.8,-2.96,cheap
2,4000,849000,31.0,2.59,rich
2,4500,849000,-75.2,-2.45,cheap
2,5300,849000,15.1,2.9,rich
2,5400,849000,-1.7,2.8,cheap
2,5500,849000,-0.5,2.55,cheap
2,6500,849000,-15.5,-2.93,cheap
2,5000,849300,-10.4,-2.04,cheap
2,6000,849300,16.1,2.77,rich
2,4000,849400,31.0,2.59,rich
2,4500,849400,-75.2,-2.46,cheap
2,5300,849400,15.1,2.9,rich
2,5400,849400,-1.7,2.8,cheap
2,5500,849400,-0.5,2.55,cheap
2,6500,849400,-15.5,-2.93,cheap
2,4000,852300,31.0,2.59,rich
2,4500,852300,-75.2,-2.46,cheap
2,5300,852300,15.1,2.9,rich
2,5400,852300,-1.7,2.8,cheap
2,5500,852300,-0.5,2.55,cheap
2,6500,852300,-15.5,-2.94,cheap
2,4000,852400,31.1,2.59,rich
2,4500,852400,-74.6,-2.44,cheap
2,5200,852400,14.0,2.04,rich
2,5300,852400,15.8,2.99,rich
2,5400,852400,-1.1,2.88,cheap
2,5500,852400,0.0,2.61,rich
2,6500,852400,-15.9,-2.98,cheap
2,4000,853100,31.1,2.59,rich
2,4500,853100,-74.9,-2.45,cheap
2,5300,853100,16.3,3.07,rich
2,5400,853100,-2.0,2.76,cheap
2,5500,853100,-0.6,2.54,cheap
2,6500,853100,-15.7,-2.95,cheap
2,4000,855800,31.1,2.59,rich
2,4500,855800,-74.9,-2.45,cheap
2,5300,855800,15.4,2.94,rich
2,5400,855800,-1.9,2.78,cheap
2,5500,855800,-0.4,2.56,cheap
2,6500,855800,-15.7,-2.95,cheap
2,4000,856500,31.1,2.59,rich
2,4500,856500,-75.4,-2.46,cheap
2,5300,856500,16.1,3.04,rich
2,5400,856500,-1.7,2.8,cheap
2,5500,856500,-1.5,2.44,cheap
2,6500,856500,-15.4,-2.93,cheap
2,4000,857600,31.1,2.59,rich
2,4500,857600,-75.0,-2.45,cheap
2,5300,857600,16.3,3.07,rich
2,5400,857600,-2.0,2.76,cheap
2,5500,857600,-0.6,2.54,cheap
2,6500,857600,-15.7,-2.95,cheap
2,4000,859500,31.1,2.59,rich
2,4500,859500,-74.8,-2.45,cheap
2,5200,859500,13.9,2.02,rich
2,5300,859500,15.1,2.91,rich
2,5400,859500,-1.4,2.84,cheap
2,5500,859500,-0.1,2.6,cheap
2,6500,859500,-15.8,-2.97,cheap
2,6000,859700,16.8,2.87,rich
2,4000,861300,30.9,2.58,rich
2,4500,861300,-74.9,-2.45,cheap
2,5300,861300,14.3,2.79,rich
2,5400,861300,-2.4,2.72,cheap
2,5500,861300,0.4,2.65,rich
2,6500,861300,-15.6,-2.95,cheap
2,6000,862900,16.2,2.78,rich
2,6000,863200,16.3,2.8,rich
2,4000,863400,30.6,2.57,rich
2,4500,863400,-74.7,-2.45,cheap
2,5300,863400,15.4,2.94,rich
2,5400,863400,-3.3,2.59,cheap
2,5500,863400,-2.4,2.34,cheap
2,6500,863400,-15.3,-2.92,cheap
2,6000,865400,16.9,2.88,rich
2,6000,865600,15.5,2.67,rich
2,5000,867000,-16.0,-2.58,cheap
2,5500,867000,-4.0,2.15,cheap
2,6000,867000,21.4,3.55,rich
2,4000,867700,30.9,2.58,rich
2,4500,867700,-75.0,-2.45,cheap
2,5300,867700,14.3,2.79,rich
2,5400,867700,-2.4,2.72,cheap
2,5500,867700,0.4,2.65,rich
2,6500,867700,-15.7,-2.95,cheap
2,6000,867800,16.2,2.78,rich
2,4000,868900,30.4,2.56,rich
2,4500,868900,-73.9,-2.43,cheap
2,5200,868900,15.5,2.23,rich
2,5300,868900,15.3,2.93,rich
2,5400,868900,-2.4,2.72,cheap
2,5500,868900,-4.0,2.15,cheap
2,6500,868900,-15.5,-2.94,cheap
2,4000,871400,30.3,2.56,rich
2,4500,871400,-73.9,-2.43,cheap
2,5200,871400,14.4,2.09,rich
2,5300,871400,14.9,2.87,rich
2,5400,871400,-2.5,2.7,cheap
2,5500,871400,-4.0,2.15,cheap
2,6500,871400,-15.4,-2.93,cheap
2,6000,872400,17.8,3.01,rich
2,6000,873500,17.2,2.94,rich
2,5000,873600,-18.0,-2.77,cheap
2,6000,873600,21.8,3.61,rich
2,6000,873800,18.0,3.05,rich
2,4000,874400,30.2,2.55,rich
2,4500,874400,-73.7,-2.43,cheap
2,5200,874400,15.0,2.17,rich
2,5300,874400,14.3,2.78,rich
2,5400,874400,-3.4,2.59,cheap
2,5500,874400,-3.4,2.22,cheap
2,6500,874400,-15.5,-2.94,cheap
2,6000,874900,16.8,2.87,rich
2,4000,875000,30.4,2.56,rich
2,4500,875000,-74.3,-2.44,cheap
2,5200,875000,15.0,2.17,rich
2,5300,875000,13.8,2.72,rich
2,5400,875000,-1.5,2.83,cheap
2,5500,875000,-4.6,2.08,cheap
2,6500,875000,-15.3,-2.92,cheap
2,4000,876400,30.3,2.56,rich
2,4500,876400,-73.7,-2.43,cheap
2,5200,876400,15.1,2.18,rich
2,5300,876400,14.9,2.87,rich
2,5400,876400,-3.1,2.63,cheap
2,5500,876400,-3.2,2.24,cheap
2,6500,876400,-15.7,-2.95,cheap
2,4000,877200,30.3,2.56,rich
2,4500,877200,-73.7,-2.43,cheap
2,5200,877200,15.1,2.18,rich
2,5300,877200,14.9,2.87,rich
2,5400,877200,-3.1,2.63,cheap
2,5500,877200,-3.2,2.24,cheap
2,6500,877200,-15.7,-2.95,cheap
2,4000,877500,30.4,2.56,rich
2,4500,877500,-73.7,-2.43,cheap
2,5200,877500,15.0,2.17,rich
2,5300,877500,14.3,2.78,rich
2,5400,877500,-1.6,2.82,cheap
2,5500,877500,-3.4,2.22,cheap
2,6500,877500,-15.7,-2.96,cheap
2,4000,877700,30.4,2.56,rich
2,4500,877700,-73.7,-2.43,cheap
2,5200,877700,15.0,2.17,rich
2,5300,877700,14.3,2.78,rich
2,5400,877700,-1.6,2.82,cheap
2,5500,877700,-3.4,2.22,cheap
2,6500,877700,-15.7,-2.96,cheap
2,4000,878900,30.5,2.56,rich
2,4500,878900,-74.1,-2.43,cheap
2,5200,878900,15.5,2.24,rich
2,5300,878900,15.4,2.94,rich
2,5400,878900,-2.4,2.72,cheap
2,5500,878900,-4.0,2.15,cheap
2,6500,878900,-15.5,-2.94,cheap
2,4000,880400,31.1,2.59,rich
2,4500,880400,-75.3,-2.46,cheap
2,5200,880400,14.1,2.05,rich
2,5300,880400,14.2,2.77,rich
2,5400,880400,-2.5,2.7,cheap
2,5500,880400,0.2,2.63,rich
2,6500,880400,-15.6,-2.95,cheap
2,4000,881000,30.7,2.57,rich
2,4500,881000,-74.8,-2.45,cheap
2,5200,881000,14.2,2.06,rich
2,5300,881000,14.2,2.78,rich
2,5400,881000,-2.7,2.68,cheap
2,5500,881000,-1.9,2.39,cheap
2,6500,881000,-15.5,-2.94,cheap
2,4000,881500,30.6,2.57,rich
2,4500,881500,-75.0,-2.45,cheap
2,5200,881500,15.0,2.17,rich
2,5300,881500,13.4,2.67,rich
2,5400,881500,-3.2,2.62,cheap
2,5500,881500,-2.2,2.36,cheap
2,6500,881500,-15.3,-2.92,cheap
2,4000,882100,30.7,2.57,rich
2,4500,882100,-74.8,-2.45,cheap
2,5200,882100,14.2,2.06,rich
2,5300,882100,14.2,2.78,rich
2,5400,882100,-2.7,2.68,cheap
2,5500,882100,-1.9,2.39,cheap
2,6500,882100,-15.5,-2.94,cheap
2,4000,882500,30.4,2.56,rich
2,4500,882500,-74.6,-2.44,cheap
2,5200,882500,14.7,2.13,rich
2,5300,882500,14.7,2.85,rich
2,5400,882500,-2.2,2.74,cheap
2,5500,882500,-5.0,2.04,cheap
2,6500,882500,-15.2,-2.91,cheap
2,4000,883000,31.1,2.59,rich
2,4500,883000,-75.3,-2.46,cheap
2,5200,883000,14.1,2.05,rich
2,5300,883000,14.2,2.77,rich
2,5400,883000,-2.5,2.7,cheap
2,5500,883000,0.2,2.63,rich
2,6500,883000,-15.6,-2.95,cheap
2,4000,883100,31.1,2.59,rich
2,4500,883100,-75.4,-2.46,cheap
2,5200,883100,14.1,2.05,rich
2,5300,883100,14.2,2.77,rich
2,5400,883100,-2.5,2.7,cheap
2,5500,883100,0.2,2.63,rich
2,6500,883100,-15.6,-2.95,cheap
2,4000,883500,31.1,2.59,rich
2,4500,883500,-75.4,-2.46,cheap
2,5200,883500,14.1,2.05,rich
2,5300,883500,14.2,2.77,rich
2,5400,883500,-2.5,2.7,cheap
2,5500,883500,0.2,2.63,rich
2,6500,883500,-15.6,-2.95,cheap
2,5000,884900,-10.8,-2.07,cheap
2,6000,884900,16.1,2.77,rich
2,6000,885500,16.0,2.75,rich
2,6000,887300,15.1,2.62,rich
2,6000,887400,12.0,2.15,rich
2,6000,887900,15.5,2.67,rich
2,6000,893400,11.3,2.06,rich
2,5000,893600,-10.2,-2.01,cheap
2,6000,893600,11.5,2.08,rich
2,6000,894000,11.5,2.08,rich
2,6000,896300,11.4,2.06,rich
2,6000,897600,11.2,2.04,rich
2,6000,897700,11.3,2.06,rich
2,6000,897800,11.2,2.04,rich
2,6000,898200,11.3,2.05,rich
2,4000,899900,32.8,2.67,rich
2,4500,899900,-80.1,-2.55,cheap
2,5200,899900,14.5,2.11,rich
2,5300,899900,14.6,2.84,rich
2,5400,899900,-0.6,2.94,cheap
2,5500,899900,0.0,2.61,rich
2,6500,899900,-14.7,-2.86,cheap
2,4000,900600,32.5,2.66,rich
2,4500,900600,-79.5,-2.54,cheap
2,5200,900600,14.9,2.16,rich
2,5300,900600,15.0,2.89,rich
2,5400,900600,-0.3,2.98,cheap
2,5500,900600,-1.3,2.46,cheap
2,6500,900600,-14.7,-2.87,cheap
2,4000,901900,32.5,2.66,rich
2,4500,901900,-79.5,-2.54,cheap
2,5200,901900,14.9,2.16,rich
2,5300,901900,15.0,2.89,rich
2,5400,901900,-0.3,2.98,cheap
2,5500,901900,-1.3,2.46,cheap
2,6500,901900,-14.7,-2.87,cheap
2,6000,902700,14.1,2.48,rich
2,4000,903000,32.7,2.66,rich
2,4500,903000,-79.9,-2.54,cheap
2,5200,903000,15.3,2.21,rich
2,5300,903000,13.8,2.71,rich
2,5400,903000,-1.2,2.87,cheap
2,5500,903000,0.7,2.69,rich
2,6500,903000,-14.8,-2.87,cheap
2,4000,903300,32.7,2.66,rich
2,4500,903300,-79.9,-2.55,cheap
2,5200,903300,15.3,2.21,rich
2,5300,903300,13.8,2.71,rich
2,5400,903300,-1.2,2.87,cheap
2,5500,903300,0.7,2.69,rich
2,6500,903300,-14.8,-2.87,cheap
2,4000,903600,32.7,2.66,rich
2,4500,903600,-80.1,-2.55,cheap
2,5200,903600,14.7,2.14,rich
2,5300,903600,14.9,2.87,rich
2,5400,903600,-1.8,2.79,cheap
2,5500,903600,0.2,2.64,rich
2,6500,903600,-14.7,-2.86,cheap
2,6000,905000,11.2,2.05,rich
2,4000,905200,32.3,2.64,rich
2,4500,905200,-78.9,-2.53,cheap
2,5200,905200,16.0,2.3,rich
2,5300,905200,14.8,2.86,rich
2,5400,905200,-0.7,2.93,cheap
2,5500,905200,-2.2,2.35,cheap
2,6500,905200,-14.8,-2.88,cheap
2,6000,905400,11.2,2.04,rich
2,6000,905800,11.2,2.04,rich
2,6000,908700,11.3,2.06,rich
2,6000,909300,11.1,2.03,rich
2,6000,910400,11.3,2.06,rich
2,6000,911800,11.7,2.11,rich
2,6000,912000,15.3,2.65,rich
2,6000,912100,11.4,2.06,rich
2,5000,912200,-13.4,-2.33,cheap
2,5100,912200,-15.5,-2.05,cheap
2,6000,912200,19.8,3.31,rich
2,6000,912500,11.2,2.05,rich
2,6000,912600,14.2,2.49,rich
2,5000,913500,-10.5,-2.04,cheap
2,6000,913500,12.6,2.25,rich
2,6000,914300,15.0,2.61,rich
2,4000,915600,32.8,2.67,rich
2,4500,915600,-80.6,-2.56,cheap
2,5200,915600,15.3,2.22,rich
2,5300,915600,13.8,2.72,rich
2,5400,915600,-1.1,2.88,cheap
2,5500,915600,-0.3,2.58,cheap
2,6500,915600,-14.6,-2.85,cheap
2,6000,915700,14.0,2.45,rich
2,4000,916000,32.8,2.67,rich
2,4500,916000,-80.4,-2.56,cheap
2,5200,916000,16.1,2.32,rich
2,5300,916000,14.5,2.82,rich
2,5400,916000,-0.3,2.98,cheap
2,5500,916000,-0.6,2.55,cheap
2,6500,916000,-14.7,-2.86,cheap
2,4000,916500,32.7,2.66,rich
2,4500,916500,-80.3,-2.55,cheap
2,5200,916500,15.4,2.23,rich
2,5300,916500,13.5,2.67,rich
2,5400,916500,-1.0,2.89,cheap
2,5500,916500,-0.1,2.6,cheap
2,6500,916500,-14.6,-2.86,cheap
2,4000,918800,32.6,2.66,rich
2,4500,918800,-80.0,-2.55,cheap
2,5200,918800,15.7,2.27,rich
2,5300,918800,14.2,2.77,rich
2,5400,918800,-0.8,2.92,cheap
2,5500,918800,-1.6,2.43,cheap
2,6500,918800,-14.6,-2.86,cheap
2,4000,919400,32.5,2.66,rich
2,4500,919400,-79.6,-2.54,cheap
2,5200,919400,15.3,2.21,rich
2,5300,919400,13.2,2.64,rich
2,5400,919400,-0.0,3.02,cheap
2,5500,919400,-1.0,2.5,cheap
2,6500,919400,-14.8,-2.87,cheap
2,6000,922600,13.4,2.37,rich
2,4000,922700,32.6,2.66,rich
2,4500,922700,-79.8,-2.54,cheap
2,5200,922700,15.1,2.19,rich
2,5300,922700,14.1,2.77,rich
2,5400,922700,-0.2,3.0,cheap
2,5500,922700,-1.1,2.48,cheap
2,6500,922700,-14.8,-2.87,cheap
2,6000,922800,13.5,2.39,rich
2,5000,923000,-13.6,-2.35,cheap
2,5500,923000,-2.6,2.31,cheap
2,6000,923000,19.1,3.21,rich
2,5000,923200,-16.0,-2.58,cheap
2,5500,923200,-3.1,2.25,cheap
2,6000,923200,19.0,3.2,rich
2,6000,924300,13.6,2.4,rich
2,4000,924600,32.9,2.67,rich
2,4500,924600,-80.5,-2.56,cheap
2,5200,924600,14.8,2.14,rich
2,5300,924600,13.8,2.72,rich
2,5400,924600,-0.4,2.97,cheap
2,5500,924600,0.2,2.63,rich
2,6500,924600,-14.8,-2.87,cheap
2,4000,925000,32.6,2.66,rich
2,4500,925000,-79.6,-2.54,cheap
2,5200,925000,15.8,2.27,rich
2,5300,925000,14.1,2.77,rich
2,5400,925000,-0.9,2.9,cheap
2,5500,925000,-0.6,2.54,cheap
2,6500,925000,-14.9,-2.88,cheap
2,4000,925200,32.4,2.65,rich
2,4500,925200,-79.4,-2.54,cheap
2,5200,925200,16.4,2.36,rich
2,5300,925200,15.2,2.92,rich
2,5400,925200,-0.2,2.99,cheap
2,5500,925200,-2.9,2.28,cheap
2,6500,925200,-14.8,-2.87,cheap
2,4000,925300,32.6,2.66,rich
2,4500,925300,-79.6,-2.54,cheap
2,5200,925300,15.8,2.27,rich
2,5300,925300,14.1,2.77,rich
2,5400,925300,-0.9,2.9,cheap
2,5500,925300,-0.6,2.54,cheap
2,6500,925300,-14.9,-2.88,cheap
2,4000,925600,32.6,2.66,rich
2,4500,925600,-79.6,-2.54,cheap
2,5200,925600,15.8,2.27,rich
2,5300,925600,14.1,2.77,rich
2,5400,925600,-0.9,2.9,cheap
2,5500,925600,-0.6,2.54,cheap
2,6500,925600,-14.9,-2.88,cheap
2,6000,925700,11.2,2.05,rich
2,6000,926900,11.3,2.06,rich
2,6000,927000,14.2,2.48,rich
2,6000,928400,11.5,2.08,rich
2,6000,928500,11.5,2.08,rich
2,6000,928700,14.0,2.45,rich
2,4000,929400,32.3,2.65,rich
2,4500,929400,-79.0,-2.53,cheap
2,5200,929400,16.1,2.33,rich
2,5300,929400,14.5,2.82,rich
2,5400,929400,-0.7,2.93,cheap
2,5500,929400,-2.1,2.37,cheap
2,6500,929400,-14.9,-2.89,cheap
2,6000,930600,11.6,2.1,rich
2,5000,931300,-17.8,-2.76,cheap
2,5100,931300,-16.1,-2.12,cheap
2,5500,931300,-3.5,2.21,cheap
2,6000,931300,20.4,3.4,rich
2,6000,932000,11.5,2.08,rich
2,6000,932200,11.5,2.09,rich
2,6000,933100,14.3,2.5,rich
2,5000,933200,-16.2,-2.6,cheap
2,5500,933200,-4.9,2.05,cheap
2,6000,933200,19.7,3.31,rich
2,6000,933400,11.5,2.09,rich
2,6000,934100,15.1,2.62,rich
2,6000,934300,14.1,2.46,rich
2,6000,934500,14.8,2.57,rich
2,6000,935100,14.3,2.5,rich
2,6000,935600,11.5,2.09,rich
2,6000,936200,11.7,2.11,rich
2,5000,936400,-10.3,-2.02,cheap
2,6000,936400,11.7,2.11,rich
2,6000,937200,11.7,2.12,rich
2,6000,938900,15.1,2.62,rich
2,6000,939100,11.8,2.13,rich
2,6000,939500,11.6,2.1,rich
2,6000,940000,11.7,2.12,rich
2,6000,940400,15.6,2.7,rich
2,6000,941000,15.4,2.66,rich
2,6000,943400,15.3,2.65,rich
2,6000,945200,11.7,2.11,rich
2,6000,947500,11.5,2.09,rich
2,6000,948300,11.7,2.11,rich
2,5000,948700,-14.3,-2.41,cheap
2,5100,948700,-16.7,-2.2,cheap
2,5500,948700,-4.8,2.06,cheap
2,6000,948700,20.0,3.34,rich
2,6000,949400,11.5,2.09,rich
2,6000,950400,11.9,2.14,rich
2,6000,950800,11.8,2.13,rich
2,6000,952800,11.6,2.1,rich
2,6000,953100,14.3,2.5,rich
2,6000,953700,11.6,2.1,rich
2,5000,954500,-10.3,-2.02,cheap
2,6000,954500,11.7,2.12,rich
2,6000,955400,11.6,2.11,rich
2,6000,956000,15.5,2.68,rich
2,6000,956400,11.7,2.11,rich
2,6000,956800,14.5,2.53,rich
2,6000,957000,11.7,2.11,rich
2,6000,957800,11.6,2.11,rich
2,6000,958700,15.6,2.69,rich
2,6000,959400,15.6,2.69,rich
2,6000,960700,12.7,2.26,rich
2,6000,961100,12.9,2.29,rich
2,6000,961600,12.9,2.29,rich
2,6000,962500,15.9,2.74,rich
2,6000,963600,15.6,2.7,rich
2,6000,964300,12.9,2.29,rich
2,6000,965800,16.2,2.78,rich
2,6000,967700,17.0,2.9,rich
2,5000,968800,-16.7,-2.65,cheap
2,5400,968800,-7.2,2.1,cheap
2,6000,968800,21.5,3.57,rich
2,5300,970400,-20.2,-2.01,cheap
2,6000,972600,12.7,2.27,rich
2,6000,973800,16.2,2.78,rich
2,6000,974000,12.3,2.2,rich
2,6000,974400,12.9,2.29,rich
2,6000,975700,15.4,2.67,rich
2,6000,978400,12.9,2.29,rich
2,6000,980000,14.9,2.59,rich
2,6000,982000,11.9,2.15,rich
2,6000,984200,12.1,2.17,rich
2,6000,985400,11.9,2.14,rich
2,4000,987700,32.7,2.66,rich
2,4500,987700,-80.2,-2.55,cheap
2,5200,987700,14.3,2.08,rich
2,5300,987700,13.0,2.62,rich
2,5400,987700,1.4,3.2,rich
2,5500,987700,-2.5,2.32,cheap
2,6500,987700,-15.0,-2.89,cheap
2,4000,987800,32.8,2.67,rich
2,4500,987800,-80.1,-2.55,cheap
2,5200,987800,14.9,2.16,rich
2,5300,987800,13.6,2.7,rich
2,5400,987800,0.6,3.1,rich
2,5500,987800,-0.3,2.58,cheap
2,6500,987800,-15.3,-2.92,cheap
2,4000,987900,32.9,2.67,rich
2,4500,987900,-80.4,-2.56,cheap
2,5200,987900,15.5,2.23,rich
2,5300,987900,12.5,2.54,rich
2,5400,987900,1.3,3.19,rich
2,5500,987900,-0.8,2.52,cheap
2,6500,987900,-15.2,-2.91,cheap
2,4000,988200,33.1,2.68,rich
2,4500,988200,-80.8,-2.56,cheap
2,5200,988200,14.5,2.1,rich
2,5300,988200,13.3,2.65,rich
2,5400,988200,0.4,3.06,rich
2,5500,988200,1.1,2.73,rich
2,6500,988200,-15.2,-2.91,cheap
2,6000,988300,14.9,2.59,rich
2,4000,988900,33.1,2.68,rich
2,4500,988900,-80.9,-2.57,cheap
2,5200,988900,14.0,2.04,rich
2,5300,988900,12.4,2.52,rich
2,5400,988900,1.3,3.18,rich
2,5500,988900,0.7,2.69,rich
2,6500,988900,-15.2,-2.91,cheap
2,4000,989700,33.1,2.68,rich
2,4500,989700,-81.2,-2.57,cheap
2,5200,989700,14.6,2.12,rich
2,5300,989700,12.4,2.52,rich
2,5400,989700,0.6,3.1,rich
2,5500,989700,0.3,2.64,rich
2,6500,989700,-15.0,-2.89,cheap
2,4000,989800,33.2,2.69,rich
2,4500,989800,-81.5,-2.58,cheap
2,5200,989800,15.1,2.18,rich
2,5300,989800,12.2,2.5,rich
2,5400,989800,1.2,3.17,rich
2,5500,989800,-0.4,2.57,cheap
2,6500,989800,-14.9,-2.88,cheap
2,4000,990100,33.1,2.68,rich
2,4500,990100,-81.6,-2.58,cheap
2,5200,990100,14.6,2.12,rich
2,5300,990100,12.4,2.52,rich
2,5400,990100,0.7,3.11,rich
2,5500,990100,-0.6,2.54,cheap
2,6500,990100,-14.8,-2.87,cheap
2,4000,990300,33.2,2.69,rich
2,4500,990300,-81.5,-2.58,cheap
2,5200,990300,15.1,2.18,rich
2,5300,990300,12.2,2.5,rich
2,5400,990300,1.2,3.17,rich
2,5500,990300,-0.4,2.57,cheap
2,6500,990300,-14.9,-2.88,cheap
2,4000,990400,33.1,2.68,rich
2,4500,990400,-81.6,-2.58,cheap
2,5200,990400,14.6,2.12,rich
2,5300,990400,12.4,2.52,rich
2,5400,990400,0.7,3.11,rich
2,5500,990400,-0.6,2.54,cheap
2,6500,990400,-14.8,-2.87,cheap
2,4000,991000,33.1,2.68,rich
2,4500,991000,-80.9,-2.57,cheap
2,5200,991000,14.0,2.04,rich
2,5300,991000,12.4,2.52,rich
2,5400,991000,1.3,3.18,rich
2,5500,991000,0.7,2.69,rich
2,6500,991000,-15.2,-2.91,cheap
2,4000,991300,33.1,2.68,rich
2,4500,991300,-81.4,-2.58,cheap
2,5200,991300,15.3,2.21,rich
2,5300,991300,12.4,2.53,rich
2,5400,991300,-0.0,3.02,cheap
2,5500,991300,-0.2,2.59,cheap
2,6500,991300,-14.8,-2.88,cheap
2,4000,991700,33.3,2.69,rich
2,4500,991700,-80.7,-2.56,cheap
2,5200,991700,15.6,2.26,rich
2,5300,991700,13.4,2.66,rich
2,5400,991700,1.6,3.22,rich
2,5500,991700,0.2,2.63,rich
2,6500,991700,-15.4,-2.93,cheap
2,6000,991900,13.7,2.41,rich
2,4000,992200,33.4,2.69,rich
2,4500,992200,-80.6,-2.56,cheap
2,5200,992200,16.1,2.32,rich
2,5300,992200,13.2,2.63,rich
2,5400,992200,2.1,3.28,rich
2,5500,992200,0.5,2.66,rich
2,6500,992200,-15.5,-2.94,cheap
2,6000,993500,15.7,2.71,rich
2,4000,994100,32.8,2.67,rich
2,4500,994100,-80.2,-2.55,cheap
2,5200,994100,15.8,2.28,rich
2,5300,994100,13.2,2.64,rich
2,5400,994100,1.6,3.22,rich
2,5500,994100,-2.4,2.33,cheap
2,6500,994100,-15.2,-2.91,cheap
2,4000,994400,32.6,2.66,rich
2,4500,994400,-80.0,-2.55,cheap
2,5200,994400,15.4,2.23,rich
2,5300,994400,13.1,2.63,rich
2,5400,994400,1.2,3.17,rich
2,5500,994400,-2.5,2.33,cheap
2,6500,994400,-15.1,-2.9,cheap
2,6000,994500,13.3,2.35,rich
2,4000,994800,32.9,2.67,rich
2,4500,994800,-80.6,-2.56,cheap
2,5200,994800,15.0,2.18,rich
2,5300,994800,12.8,2.57,rich
2,5400,994800,0.9,3.13,rich
2,5500,994800,-1.0,2.49,cheap
2,6500,994800,-15.1,-2.9,cheap
2,4000,995500,33.1,2.68,rich
2,4500,995500,-81.0,-2.57,cheap
2,5200,995500,14.0,2.04,rich
2,5300,995500,12.4,2.52,rich
2,5400,995500,1.3,3.18,rich
2,5500,995500,0.7,2.69,rich
2,6500,995500,-15.2,-2.91,cheap
2,4000,996100,33.1,2.68,rich
2,4500,996100,-81.6,-2.58,cheap
2,5300,996100,12.6,2.55,rich
2,5400,996100,0.9,3.13,rich
2,5500,996100,-0.4,2.56,cheap
2,6500,996100,-14.8,-2.88,cheap
2,6000,997500,12.9,2.3,rich
2,4000,997800,34.0,2.72,rich
2,4500,997800,-81.4,-2.57,cheap
2,5200,997800,16.9,2.43,rich
2,5300,997800,13.7,2.7,rich
