day,K,timestamp,residual_bp,z,direction
1,6500,646000,-12.8,-2.73,cheap
1,4000,647000,27.4,2.41,rich
1,4500,647000,-66.9,-2.3,cheap
1,5200,647000,15.4,2.2,rich
1,5300,647000,14.1,2.56,rich
1,5400,647000,-4.6,2.22,cheap
1,5500,647000,-1.6,2.21,cheap
1,6000,647000,7.3,2.18,rich
1,6500,647000,-13.1,-2.76,cheap
1,4000,647100,27.3,2.4,rich
1,4500,647100,-66.7,-2.3,cheap
1,5200,647100,14.8,2.11,rich
1,5300,647100,13.9,2.53,rich
1,5400,647100,-4.6,2.22,cheap
1,5500,647100,-1.5,2.22,cheap
1,6000,647100,7.5,2.2,rich
1,6500,647100,-13.1,-2.76,cheap
1,4000,647300,27.3,2.4,rich
1,4500,647300,-66.8,-2.3,cheap
1,5200,647300,15.7,2.23,rich
1,5300,647300,13.7,2.51,rich
1,5400,647300,-4.7,2.2,cheap
1,5500,647300,-1.7,2.2,cheap
1,6000,647300,7.4,2.19,rich
1,6500,647300,-13.0,-2.76,cheap
1,4000,647400,27.4,2.41,rich
1,4500,647400,-66.9,-2.3,cheap
1,5200,647400,15.4,2.2,rich
1,5300,647400,14.1,2.56,rich
1,5400,647400,-4.6,2.22,cheap
1,5500,647400,-1.6,2.21,cheap
1,6000,647400,7.3,2.18,rich
1,6500,647400,-13.1,-2.76,cheap
1,4000,648100,27.4,2.41,rich
1,4500,648100,-67.2,-2.31,cheap
1,5200,648100,15.2,2.17,rich
1,5300,648100,13.8,2.52,rich
1,5400,648100,-3.5,2.36,cheap
1,5500,648100,-2.3,2.12,cheap
1,6000,648100,7.1,2.14,rich
1,6500,648100,-12.9,-2.75,cheap
1,5000,648200,-15.1,-2.46,cheap
1,5500,648200,-2.2,2.14,cheap
1,6000,648200,17.1,3.85,rich
1,6500,648200,-5.7,-2.08,cheap
1,4000,648700,27.4,2.41,rich
1,4500,648700,-66.6,-2.3,cheap
1,5200,648700,15.5,2.21,rich
1,5300,648700,13.2,2.43,rich
1,5400,648700,-3.8,2.33,cheap
1,5500,648700,-1.0,2.28,cheap
1,6000,648700,7.4,2.2,rich
1,6500,648700,-13.3,-2.78,cheap
1,4000,648800,27.3,2.41,rich
1,4500,648800,-66.6,-2.3,cheap
1,5200,648800,14.8,2.1,rich
1,5300,648800,13.9,2.53,rich
1,5400,648800,-3.9,2.31,cheap
1,5500,648800,-1.1,2.27,cheap
1,6000,648800,7.5,2.21,rich
1,6500,648800,-13.3,-2.78,cheap
1,4000,648900,27.3,2.41,rich
1,4500,648900,-67.2,-2.31,cheap
1,5200,648900,14.6,2.08,rich
1,5300,648900,12.9,2.4,rich
1,5400,648900,-4.2,2.28,cheap
1,5500,648900,-1.5,2.23,cheap
1,6000,648900,7.2,2.16,rich
1,6500,648900,-12.9,-2.75,cheap
1,4000,649200,27.3,2.41,rich
1,4500,649200,-66.7,-2.3,cheap
1,5300,649200,12.3,2.31,rich
1,5400,649200,-3.0,2.42,cheap
1,5500,649200,-0.6,2.34,cheap
1,6000,649200,7.5,2.21,rich
1,6500,649200,-13.3,-2.78,cheap
1,4000,649700,27.4,2.41,rich
1,4500,649700,-66.7,-2.3,cheap
1,5200,649700,14.3,2.04,rich
1,5300,649700,13.6,2.49,rich
1,5400,649700,-3.6,2.35,cheap
1,5500,649700,-0.9,2.29,cheap
1,6000,649700,7.4,2.2,rich
1,6500,649700,-13.2,-2.78,cheap
1,4000,650200,27.4,2.41,rich
1,4500,650200,-67.1,-2.31,cheap
1,5200,650200,14.6,2.07,rich
1,5300,650200,13.5,2.48,rich
1,5400,650200,-3.8,2.32,cheap
1,5500,650200,-1.2,2.25,cheap
1,6000,650200,7.2,2.16,rich
1,6500,650200,-13.1,-2.76,cheap
1,4000,650400,27.4,2.41,rich
1,4500,650400,-67.1,-2.31,cheap
1,5200,650400,14.6,2.07,rich
1,5300,650400,13.5,2.48,rich
1,5400,650400,-3.8,2.32,cheap
1,5500,650400,-1.2,2.25,cheap
1,6000,650400,7.2,2.16,rich
1,6500,650400,-13.1,-2.76,cheap
1,4000,651100,27.4,2.41,rich
1,4500,651100,-67.0,-2.3,cheap
1,5300,651100,13.6,2.5,rich
1,5400,651100,-3.7,2.34,cheap
1,5500,651100,-1.1,2.27,cheap
1,6000,651100,7.3,2.17,rich
1,6500,651100,-13.1,-2.76,cheap
1,4000,651200,27.2,2.4,rich
1,4500,651200,-66.6,-2.3,cheap
1,5200,651200,14.2,2.02,rich
1,5300,651200,13.5,2.48,rich
1,5400,651200,-4.9,2.17,cheap
1,5500,651200,-0.4,2.35,cheap
1,6000,651200,7.6,2.23,rich
1,6500,651200,-13.2,-2.77,cheap
1,4000,651400,26.9,2.39,rich
1,4500,651400,-66.3,-2.29,cheap
1,5200,651400,14.7,2.09,rich
1,5300,651400,13.5,2.48,rich
1,5400,651400,-4.0,2.29,cheap
1,6000,651400,8.1,2.32,rich
1,6500,651400,-12.9,-2.75,cheap
1,4000,651600,26.9,2.39,rich
1,4500,651600,-66.3,-2.29,cheap
1,5200,651600,14.7,2.09,rich
1,5300,651600,13.5,2.48,rich
1,5400,651600,-4.0,2.29,cheap
1,6000,651600,8.1,2.32,rich
1,6500,651600,-12.9,-2.75,cheap
1,4000,652000,27.3,2.41,rich
1,4500,652000,-66.9,-2.3,cheap
1,5300,652000,12.7,2.36,rich
1,5400,652000,-3.5,2.36,cheap
1,5500,652000,-0.9,2.29,cheap
1,6000,652000,7.4,2.19,rich
1,6500,652000,-13.1,-2.76,cheap
1,4000,652100,27.4,2.41,rich
1,4500,652100,-67.0,-2.3,cheap
1,5200,652100,14.7,2.1,rich
1,5300,652100,12.5,2.34,rich
1,5400,652100,-3.7,2.34,cheap
1,5500,652100,-1.1,2.27,cheap
1,6000,652100,7.3,2.18,rich
1,6500,652100,-13.1,-2.76,cheap
1,4000,652600,27.4,2.41,rich
1,4500,652600,-66.7,-2.3,cheap
1,5200,652600,14.3,2.04,rich
1,5300,652600,13.6,2.49,rich
1,5400,652600,-3.6,2.35,cheap
1,5500,652600,-0.9,2.29,cheap
1,6000,652600,7.4,2.2,rich
1,6500,652600,-13.3,-2.78,cheap
1,4000,653000,27.3,2.41,rich
1,4500,653000,-67.0,-2.3,cheap
1,5300,653000,13.3,2.44,rich
1,5400,653000,-3.9,2.32,cheap
1,5500,653000,-1.2,2.26,cheap
1,6000,653000,7.4,2.19,rich
1,6500,653000,-13.1,-2.76,cheap
1,4000,653300,27.4,2.41,rich
1,4500,653300,-66.9,-2.3,cheap
1,5200,653300,15.2,2.16,rich
1,5300,653300,12.9,2.39,rich
1,5400,653300,-4.0,2.29,cheap
1,5500,653300,-1.3,2.25,cheap
1,6000,653300,7.4,2.19,rich
1,6500,653300,-13.1,-2.76,cheap
1,4000,653400,27.4,2.41,rich
1,4500,653400,-66.6,-2.3,cheap
1,5200,653400,14.8,2.1,rich
1,5300,653400,13.9,2.53,rich
1,5400,653400,-3.9,2.31,cheap
1,5500,653400,-1.1,2.27,cheap
1,6000,653400,7.5,2.21,rich
1,6500,653400,-13.3,-2.78,cheap
1,4000,653600,27.3,2.4,rich
1,4500,653600,-66.8,-2.3,cheap
1,5200,653600,14.9,2.12,rich
1,5300,653600,13.9,2.53,rich
1,5400,653600,-4.6,2.22,cheap
1,5500,653600,-1.5,2.22,cheap
1,6000,653600,7.5,2.2,rich
1,6500,653600,-13.1,-2.76,cheap
1,4000,653900,27.4,2.41,rich
1,4500,653900,-66.9,-2.3,cheap
1,5200,653900,15.4,2.2,rich
1,5300,653900,14.1,2.57,rich
1,5400,653900,-4.6,2.22,cheap
1,5500,653900,-1.6,2.21,cheap
1,6000,653900,7.3,2.18,rich
1,6500,653900,-13.1,-2.76,cheap
1,4000,654000,27.4,2.41,rich
1,4500,654000,-66.8,-2.3,cheap
1,5200,654000,14.6,2.08,rich
1,5300,654000,14.3,2.59,rich
1,5400,654000,-4.4,2.24,cheap
1,5500,654000,-1.5,2.23,cheap
1,6000,654000,7.4,2.19,rich
1,6500,654000,-13.1,-2.76,cheap
1,4000,654500,27.4,2.41,rich
1,4500,654500,-67.2,-2.31,cheap
1,5200,654500,14.5,2.06,rich
1,5300,654500,14.5,2.62,rich
1,5400,654500,-3.7,2.34,cheap
1,5500,654500,-2.4,2.11,cheap
1,6000,654500,7.2,2.15,rich
1,6500,654500,-12.9,-2.75,cheap
1,5000,654600,-14.0,-2.34,cheap
1,6000,654600,17.5,3.94,rich
1,6500,654600,-4.9,-2.0,cheap
1,4000,654700,27.4,2.41,rich
1,4500,654700,-67.3,-2.31,cheap
1,5200,654700,14.5,2.07,rich
1,5300,654700,14.0,2.54,rich
1,5400,654700,-4.0,2.29,cheap
1,5500,654700,-2.6,2.09,cheap
1,6000,654700,7.2,2.15,rich
1,6500,654700,-12.8,-2.73,cheap
1,4000,654900,27.4,2.41,rich
1,4500,654900,-67.3,-2.31,cheap
1,5200,654900,14.5,2.07,rich
1,5300,654900,14.0,2.54,rich
1,5400,654900,-4.0,2.29,cheap
1,5500,654900,-2.6,2.09,cheap
1,6000,654900,7.2,2.15,rich
1,6500,654900,-12.8,-2.73,cheap
1,4000,655500,27.4,2.41,rich
1,4500,655500,-66.8,-2.3,cheap
1,5200,655500,14.6,2.08,rich
1,5300,655500,14.3,2.59,rich
1,5400,655500,-4.4,2.24,cheap
1,5500,655500,-1.5,2.23,cheap
1,6000,655500,7.4,2.19,rich
1,6500,655500,-13.1,-2.77,cheap
1,4000,655700,27.4,2.41,rich
1,4500,655700,-66.8,-2.3,cheap
1,5200,655700,14.6,2.08,rich
1,5300,655700,14.3,2.59,rich
1,5400,655700,-4.4,2.24,cheap
1,5500,655700,-1.5,2.23,cheap
1,6000,655700,7.4,2.19,rich
1,6500,655700,-13.1,-2.77,cheap
1,4000,656200,27.3,2.41,rich
1,4500,656200,-66.8,-2.3,cheap
1,5200,656200,14.9,2.12,rich
1,5300,656200,13.9,2.53,rich
1,5400,656200,-4.6,2.22,cheap
1,5500,656200,-1.5,2.22,cheap
1,6000,656200,7.5,2.2,rich
1,6500,656200,-13.1,-2.76,cheap
1,4000,656300,27.3,2.41,rich
1,4500,656300,-66.8,-2.3,cheap
1,5200,656300,14.9,2.12,rich
1,5300,656300,13.9,2.53,rich
1,5400,656300,-4.6,2.22,cheap
1,5500,656300,-1.5,2.22,cheap
1,6000,656300,7.5,2.2,rich
1,6500,656300,-13.1,-2.76,cheap
1,4000,656500,27.2,2.4,rich
1,4500,656500,-66.8,-2.3,cheap
1,5200,656500,15.1,2.15,rich
1,5300,656500,13.5,2.48,rich
1,5400,656500,-4.7,2.2,cheap
1,5500,656500,-1.6,2.21,cheap
1,6000,656500,7.5,2.22,rich
1,6500,656500,-13.0,-2.76,cheap
1,4000,657000,27.4,2.41,rich
1,4500,657000,-67.4,-2.31,cheap
1,5200,657000,14.5,2.07,rich
1,5300,657000,14.0,2.54,rich
1,5400,657000,-4.0,2.29,cheap
1,5500,657000,-2.6,2.09,cheap
1,6000,657000,7.2,2.15,rich
1,6500,657000,-12.8,-2.74,cheap
1,6000,657300,10.2,2.68,rich
1,4000,658400,27.5,2.41,rich
1,4500,658400,-67.0,-2.3,cheap
1,5200,658400,15.0,2.14,rich
1,5300,658400,13.8,2.53,rich
1,5400,658400,-2.1,2.55,cheap
1,5500,658400,-2.5,2.1,cheap
1,6000,658400,7.2,2.16,rich
1,6500,658400,-13.1,-2.77,cheap
1,4000,659000,27.5,2.41,rich
1,4500,659000,-67.4,-2.31,cheap
1,5200,659000,14.7,2.1,rich
1,5300,659000,14.6,2.63,rich
1,5400,659000,-3.0,2.42,cheap
1,5500,659000,-3.2,2.01,cheap
1,6000,659000,7.0,2.13,rich
1,6500,659000,-12.8,-2.74,cheap
1,4000,659100,27.5,2.41,rich
1,4500,659100,-67.4,-2.31,cheap
1,5200,659100,14.7,2.1,rich
1,5300,659100,14.6,2.63,rich
1,5400,659100,-3.0,2.42,cheap
1,5500,659100,-3.2,2.01,cheap
1,6000,659100,7.0,2.13,rich
1,6500,659100,-12.8,-2.74,cheap
1,6000,659300,10.2,2.68,rich
1,4000,659600,27.5,2.41,rich
1,4500,659600,-67.3,-2.31,cheap
1,5200,659600,15.1,2.16,rich
1,5300,659600,14.9,2.67,rich
1,5400,659600,-3.4,2.38,cheap
1,6000,659600,7.1,2.14,rich
1,6500,659600,-12.9,-2.74,cheap
1,6000,659700,13.7,3.27,rich
1,4000,660100,27.5,2.41,rich
1,4500,660100,-67.5,-2.31,cheap
1,5200,660100,14.7,2.1,rich
1,5300,660100,14.6,2.63,rich
1,5400,660100,-3.0,2.42,cheap
1,5500,660100,-3.2,2.01,cheap
1,6000,660100,7.0,2.13,rich
1,6500,660100,-12.8,-2.74,cheap
1,6000,660300,10.2,2.68,rich
1,4000,661800,27.4,2.41,rich
1,4500,661800,-67.7,-2.32,cheap
1,5200,661800,14.8,2.11,rich
1,5300,661800,15.1,2.7,rich
1,5400,661800,-4.0,2.3,cheap
1,6000,661800,7.0,2.13,rich
1,6500,661800,-12.6,-2.72,cheap
1,6000,662000,13.0,3.15,rich
1,4000,662900,27.4,2.41,rich
1,4500,662900,-67.4,-2.31,cheap
1,5200,662900,14.9,2.13,rich
1,5300,662900,14.2,2.57,rich
1,5400,662900,-3.2,2.4,cheap
1,5500,662900,-3.2,2.01,cheap
1,6000,662900,7.1,2.14,rich
1,6500,662900,-12.8,-2.74,cheap
1,4000,663100,27.4,2.41,rich
1,4500,663100,-67.5,-2.31,cheap
1,5200,663100,14.9,2.13,rich
1,5300,663100,14.2,2.57,rich
1,5400,663100,-3.2,2.4,cheap
1,5500,663100,-3.2,2.01,cheap
1,6000,663100,7.1,2.14,rich
1,6500,663100,-12.8,-2.74,cheap
1,4000,663600,27.4,2.41,rich
1,4500,663600,-67.5,-2.31,cheap
1,5200,663600,15.2,2.17,rich
1,5300,663600,14.9,2.67,rich
1,5400,663600,-4.0,2.3,cheap
1,6000,663600,7.1,2.14,rich
1,6500,663600,-12.7,-2.73,cheap
1,4000,664100,27.4,2.41,rich
1,4500,664100,-67.5,-2.31,cheap
1,5200,664100,15.0,2.13,rich
1,5300,664100,14.7,2.65,rich
1,5400,664100,-3.5,2.36,cheap
1,6000,664100,7.1,2.14,rich
1,6500,664100,-12.7,-2.73,cheap
1,6000,664300,10.2,2.68,rich
1,6000,664600,13.0,3.15,rich
1,6000,664900,10.3,2.7,rich
1,4000,665000,27.5,2.42,rich
1,4500,665000,-67.9,-2.32,cheap
1,5200,665000,14.8,2.11,rich
1,5300,665000,15.5,2.75,rich
1,5400,665000,-3.2,2.41,cheap
1,6000,665000,6.8,2.1,rich
1,6500,665000,-12.6,-2.71,cheap
1,6000,665200,9.5,2.55,rich
1,6000,666000,11.8,2.95,rich
1,6000,667700,9.1,2.49,rich
1,6000,668000,9.5,2.55,rich
1,6000,669000,9.0,2.47,rich
1,6000,669500,12.2,3.02,rich
1,5000,669600,-17.5,-2.72,cheap
1,5500,669600,-0.7,2.31,cheap
1,6000,669600,16.7,3.79,rich
1,4000,669800,27.8,2.43,rich
1,4500,669800,-68.1,-2.33,cheap
1,5200,669800,14.6,2.07,rich
1,5300,669800,14.6,2.63,rich
1,5400,669800,-3.8,2.32,cheap
1,5500,669800,-1.5,2.22,cheap
1,6000,669800,6.5,2.04,rich
1,6500,669800,-12.8,-2.74,cheap
1,4000,670100,27.8,2.43,rich
1,4500,670100,-68.1,-2.33,cheap
1,5200,670100,14.6,2.07,rich
1,5300,670100,14.6,2.63,rich
1,5400,670100,-3.8,2.32,cheap
1,5500,670100,-1.5,2.22,cheap
1,6000,670100,6.5,2.04,rich
1,6500,670100,-12.8,-2.74,cheap
1,6000,670300,9.6,2.57,rich
1,4000,671000,28.3,2.45,rich
1,4500,671000,-68.5,-2.33,cheap
1,5200,671000,14.7,2.09,rich
1,5300,671000,15.3,2.73,rich
1,5400,671000,-3.2,2.4,cheap
1,5500,671000,0.7,2.49,rich
1,6500,671000,-13.2,-2.77,cheap
1,6000,671100,11.3,2.87,rich
1,6000,671500,9.0,2.47,rich
1,6000,671800,9.0,2.47,rich
1,4000,672500,27.8,2.43,rich
1,4500,672500,-68.2,-2.33,cheap
1,5200,672500,15.4,2.19,rich
1,5300,672500,14.5,2.61,rich
1,5400,672500,-4.0,2.3,cheap
1,5500,672500,-1.7,2.2,cheap
1,6000,672500,6.4,2.03,rich
1,6500,672500,-12.8,-2.73,cheap
1,6000,673200,9.1,2.49,rich
1,6000,673800,11.8,2.95,rich
1,6000,674900,8.8,2.43,rich
1,6000,677000,8.8,2.43,rich
1,5000,677200,-16.7,-2.63,cheap
1,5500,677200,-1.6,2.21,cheap
1,6000,677200,15.6,3.6,rich
1,6000,677600,8.8,2.43,rich
1,6000,680300,9.1,2.48,rich
1,5000,680400,-16.0,-2.55,cheap
1,5500,680400,-0.1,2.39,cheap
1,6000,680400,16.7,3.8,rich
1,6500,680400,-4.9,-2.0,cheap
1,4000,680800,28.2,2.45,rich
1,4500,680800,-68.6,-2.34,cheap
1,5200,680800,14.9,2.13,rich
1,5300,680800,14.4,2.6,rich
1,5400,680800,-3.7,2.34,cheap
1,5500,680800,0.5,2.46,rich
1,6500,680800,-13.0,-2.76,cheap
1,6000,681700,9.2,2.51,rich
1,6000,682400,9.1,2.49,rich
1,6000,683000,9.1,2.49,rich
1,6000,683400,9.2,2.5,rich
1,6000,683500,8.8,2.43,rich
1,6000,684300,12.4,3.05,rich
1,6000,684600,11.7,2.93,rich
1,6000,684800,11.5,2.9,rich
1,6000,684900,8.8,2.44,rich
1,6000,685100,11.9,2.96,rich
1,6000,686400,8.8,2.44,rich
1,6000,687900,11.8,2.94,rich
1,5000,690000,-16.1,-2.57,cheap
1,5500,690000,-0.3,2.36,cheap
1,6000,690000,15.6,3.61,rich
1,6000,692400,10.6,2.75,rich
1,6000,693500,10.5,2.73,rich
1,6000,693600,10.8,2.78,rich
1,5500,696500,-3.1,2.02,cheap
1,6000,696500,11.4,2.88,rich
1,6000,697300,10.7,2.76,rich
1,6000,698900,8.0,2.29,rich
1,4000,701800,27.5,2.41,rich
1,4500,701800,-67.4,-2.31,cheap
1,5300,701800,14.2,2.58,rich
1,5400,701800,-2.8,2.45,cheap
1,5500,701800,-0.1,2.39,cheap
1,6500,701800,-12.0,-2.66,cheap
1,6000,702600,10.6,2.75,rich
1,4000,702800,28.2,2.45,rich
1,4500,702800,-67.6,-2.32,cheap
1,5300,702800,16.0,2.83,rich
1,5400,702800,-2.4,2.51,cheap
1,5500,702800,3.2,2.8,rich
1,6500,702800,-12.6,-2.72,cheap
1,6000,703100,9.7,2.6,rich
1,6000,703900,9.0,2.46,rich
1,5000,704300,-16.0,-2.56,cheap
1,5500,704300,-1.1,2.27,cheap
1,6000,704300,14.3,3.38,rich
1,4000,704900,28.2,2.45,rich
1,4500,704900,-68.0,-2.32,cheap
1,5300,704900,15.8,2.8,rich
1,5400,704900,-2.3,2.53,cheap
1,5500,704900,2.3,2.68,rich
1,6500,704900,-12.4,-2.7,cheap
1,4000,705200,28.3,2.45,rich
1,4500,705200,-68.5,-2.34,cheap
1,5300,705200,15.9,2.82,rich
1,5400,705200,-2.1,2.55,cheap
1,5500,705200,1.3,2.56,rich
1,6500,705200,-12.1,-2.67,cheap
1,6000,705500,9.1,2.48,rich
1,4000,706800,27.0,2.39,rich
1,4500,706800,-65.8,-2.28,cheap
1,5300,706800,15.4,2.75,rich
1,5400,706800,-3.5,2.36,cheap
1,5500,706800,1.6,2.6,rich
1,6500,706800,-11.4,-2.6,cheap
1,4000,709400,28.1,2.44,rich
1,4500,709400,-68.2,-2.33,cheap
1,5200,709400,14.5,2.07,rich
1,5300,709400,15.1,2.7,rich
1,5400,709400,-2.7,2.47,cheap
1,5500,709400,2.0,2.64,rich
1,6500,709400,-12.2,-2.68,cheap
1,4000,709800,28.2,2.44,rich
1,4500,709800,-68.3,-2.33,cheap
1,5200,709800,14.5,2.07,rich
1,5300,709800,15.1,2.7,rich
1,5400,709800,-2.7,2.47,cheap
1,5500,709800,2.0,2.64,rich
1,6500,709800,-12.2,-2.68,cheap
1,5500,712000,-2.5,2.1,cheap
1,6000,712000,8.2,2.34,rich
1,6000,713400,8.8,2.43,rich
1,5500,713600,-2.3,2.13,cheap
1,6000,713600,8.1,2.31,rich
1,6000,724900,8.1,2.32,rich
1,6000,726800,8.9,2.44,rich
1,5000,728200,-15.4,-2.49,cheap
1,5500,728200,-2.4,2.11,cheap
1,6000,728200,14.0,3.33,rich
1,5500,730800,-3.3,2.0,cheap
1,5500,732600,-1.9,2.17,cheap
1,6000,732600,6.7,2.08,rich
1,5500,734700,-2.7,2.08,cheap
1,6000,736200,8.3,2.35,rich
1,6000,737600,7.4,2.19,rich
1,6000,740800,8.4,2.36,rich
1,5500,741400,-2.5,2.1,cheap
1,6000,741400,8.2,2.33,rich
1,6000,747100,7.4,2.2,rich
1,5500,748200,-3.3,2.0,cheap
1,5000,748300,-15.2,-2.47,cheap
1,5100,748300,-14.3,-2.19,cheap
1,5500,748300,2.1,2.65,rich
1,6000,748300,12.6,3.09,rich
1,5000,752400,-15.1,-2.46,cheap
1,5100,752400,-14.5,-2.21,cheap
1,5500,752400,-0.8,2.3,cheap
1,6000,752400,13.3,3.21,rich
1,5000,754000,-16.6,-2.62,cheap
1,5100,754000,-13.9,-2.14,cheap
1,5500,754000,-2.1,2.15,cheap
1,6000,754000,14.3,3.39,rich
1,4000,754600,27.2,2.4,rich
1,4500,754600,-66.3,-2.29,cheap
1,5300,754600,15.5,2.75,rich
1,5400,754600,-2.6,2.48,cheap
1,5500,754600,1.4,2.58,rich
1,6500,754600,-11.5,-2.61,cheap
1,6000,757300,8.0,2.3,rich
1,6000,758300,6.8,2.08,rich
1,6000,765000,9.3,2.52,rich
1,5000,765700,-16.9,-2.65,cheap
1,5500,765700,-1.2,2.26,cheap
1,6000,765700,13.4,3.23,rich
1,6000,773900,9.0,2.47,rich
1,6000,779800,9.0,2.47,rich
1,4000,780000,27.0,2.39,rich
1,4500,780000,-66.0,-2.28,cheap
1,5300,780000,14.8,2.67,rich
1,5400,780000,-2.3,2.52,cheap
1,5500,780000,0.4,2.45,rich
1,6500,780000,-11.5,-2.62,cheap
1,5000,781200,-14.5,-2.39,cheap
1,5100,781200,-13.2,-2.03,cheap
1,5500,781200,-2.7,2.08,cheap
1,6000,781200,14.2,3.36,rich
1,6000,781600,9.8,2.61,rich
1,4000,782000,27.0,2.39,rich
1,4500,782000,-66.0,-2.28,cheap
1,5300,782000,14.8,2.67,rich
1,5400,782000,-2.3,2.52,cheap
1,5500,782000,0.4,2.45,rich
1,6500,782000,-11.6,-2.62,cheap
1,4000,784900,27.1,2.39,rich
1,4500,784900,-65.9,-2.28,cheap
1,5200,784900,14.7,2.1,rich
1,5300,784900,14.8,2.66,rich
1,5400,784900,-2.7,2.47,cheap
1,5500,784900,1.0,2.53,rich
1,6500,784900,-11.7,-2.63,cheap
1,5000,786000,-16.9,-2.65,cheap
1,5500,786000,0.3,2.44,rich
1,6000,786000,14.6,3.43,rich
1,5500,786100,-2.9,2.05,cheap
1,6000,786100,10.3,2.7,rich
1,4000,788000,27.2,2.4,rich
1,4500,788000,-66.3,-2.29,cheap
1,5300,788000,15.1,2.7,rich
1,5400,788000,-2.4,2.51,cheap
1,5500,788000,0.2,2.43,rich
1,6500,788000,-11.5,-2.62,cheap
1,6000,790500,8.6,2.41,rich
1,6000,790700,8.6,2.41,rich
1,6000,791000,9.8,2.6,rich
1,6000,791200,9.0,2.47,rich
1,5000,791700,-11.0,-2.01,cheap
1,6000,791700,9.8,2.61,rich
1,4000,794100,27.0,2.39,rich
1,4500,794100,-65.4,-2.27,cheap
1,5300,794100,14.8,2.67,rich
1,5400,794100,-2.7,2.46,cheap
1,5500,794100,2.1,2.66,rich
1,6500,794100,-12.0,-2.66,cheap
1,4000,795400,27.0,2.39,rich
1,4500,795400,-65.4,-2.27,cheap
1,5300,795400,14.8,2.67,rich
1,5400,795400,-2.7,2.46,cheap
1,5500,795400,2.1,2.66,rich
1,6500,795400,-12.0,-2.66,cheap
1,4000,795500,27.1,2.39,rich
1,4500,795500,-65.7,-2.28,cheap
1,5200,795500,14.3,2.04,rich
1,5300,795500,13.9,2.53,rich
1,5400,795500,-2.0,2.57,cheap
1,5500,795500,1.6,2.6,rich
1,6500,795500,-11.9,-2.65,cheap
1,6000,795600,10.0,2.64,rich
1,5000,795700,-16.7,-2.63,cheap
1,5500,795700,-0.9,2.3,cheap
1,6000,795700,14.8,3.47,rich
1,4000,796000,27.0,2.39,rich
1,4500,796000,-65.4,-2.27,cheap
1,5300,796000,14.8,2.67,rich
1,5400,796000,-2.7,2.46,cheap
1,5500,796000,2.1,2.66,rich
1,6500,796000,-12.0,-2.66,cheap
1,4000,797300,27.1,2.39,rich
1,4500,797300,-65.7,-2.28,cheap
1,5200,797300,14.3,2.04,rich
1,5300,797300,13.9,2.53,rich
1,5400,797300,-2.0,2.57,cheap
1,5500,797300,1.6,2.6,rich
1,6500,797300,-11.9,-2.65,cheap
1,6000,798800,10.2,2.68,rich
1,4000,799400,26.9,2.38,rich
1,4500,799400,-65.2,-2.27,cheap
1,5300,799400,13.9,2.53,rich
1,5400,799400,-3.5,2.37,cheap
1,5500,799400,2.7,2.74,rich
1,6500,799400,-12.1,-2.67,cheap
1,6000,801100,11.0,2.81,rich
1,4000,801400,28.0,2.44,rich
1,4500,801400,-68.0,-2.33,cheap
1,5200,801400,15.1,2.16,rich
1,5300,801400,15.7,2.79,rich
1,5400,801400,-2.4,2.51,cheap
1,5500,801400,-0.5,2.35,cheap
1,6500,801400,-12.5,-2.71,cheap
1,6000,802000,11.4,2.87,rich
1,6000,803400,11.1,2.83,rich
1,4000,805600,28.0,2.44,rich
1,4500,805600,-68.3,-2.33,cheap
1,5200,805600,14.1,2.0,rich
1,5300,805600,15.2,2.72,rich
1,5400,805600,-3.2,2.41,cheap
1,5500,805600,-0.1,2.39,cheap
1,6500,805600,-12.3,-2.69,cheap
1,6000,805700,10.8,2.78,rich
1,4000,807000,28.1,2.44,rich
1,4500,807000,-68.1,-2.33,cheap
1,5200,807000,15.2,2.16,rich
1,5300,807000,15.7,2.79,rich
1,5400,807000,-2.4,2.51,cheap
1,5500,807000,-0.5,2.35,cheap
1,6500,807000,-12.5,-2.71,cheap
1,4000,807200,28.1,2.44,rich
1,4500,807200,-68.1,-2.33,cheap
1,5200,807200,15.2,2.16,rich
1,5300,807200,15.7,2.79,rich
1,5400,807200,-2.4,2.51,cheap
1,5500,807200,-0.5,2.35,cheap
1,6500,807200,-12.5,-2.71,cheap
1,4000,807400,27.9,2.44,rich
1,4500,807400,-68.1,-2.33,cheap
1,5200,807400,14.2,2.02,rich
1,5300,807400,15.3,2.73,rich
1,5400,807400,-2.5,2.49,cheap
1,5500,807400,-0.5,2.34,cheap
1,6500,807400,-12.4,-2.7,cheap
1,5000,808400,-16.0,-2.55,cheap
1,5500,808400,-2.9,2.05,cheap
1,6000,808400,16.0,3.67,rich
1,6000,812500,13.0,3.15,rich
1,6000,812900,13.1,3.17,rich
1,6000,813400,12.3,3.04,rich
1,6000,813800,9.7,2.58,rich
1,6000,815000,9.7,2.59,rich
1,5000,817500,-17.0,-2.66,cheap
1,5500,817500,-2.4,2.11,cheap
1,6000,817500,17.1,3.86,rich
1,6000,817700,9.3,2.53,rich
1,6000,818000,11.1,2.83,rich
1,6000,819600,9.4,2.54,rich
1,6000,820400,11.3,2.86,rich
1,5000,822500,-10.9,-2.01,cheap
1,6000,822500,12.0,2.99,rich
1,4000,825800,26.6,2.37,rich
1,4500,825800,-64.8,-2.26,cheap
1,5300,825800,14.9,2.68,rich
1,5400,825800,-2.8,2.45,cheap
